,Unnamed: 0,word,onset,duration,trial_type,is_first_word,sequence_id
0,0,Javais,0.7,0.3,"{'kind': 'word', 'word': 'Javais'}",True,0
1,1,ainsi,1.0499999999999998,0.3,"{'kind': 'word', 'word': 'ainsi'}",False,0
2,2,appris,1.3999999999999997,0.3,"{'kind': 'word', 'word': 'appris'}",False,0
3,3,une,1.7499999999999996,0.3,"{'kind': 'word', 'word': 'une'}",False,0
4,4,seconde,2.1,0.3,"{'kind': 'word', 'word': 'seconde'}",False,0
5,5,chose,2.45,0.3,"{'kind': 'word', 'word': 'chose'}",False,0
6,6,très,2.799999999999999,0.3,"{'kind': 'word', 'word': 'très'}",False,0
7,7,importante,3.1499999999999995,0.3,"{'kind': 'word', 'word': 'importante'}",False,0
8,8,cest,3.499999999999999,0.3,"{'kind': 'word', 'word': 'cest'}",False,0
9,9,que,3.849999999999999,0.3,"{'kind': 'word', 'word': 'que'}",False,0
10,10,sa,4.199999999999998,0.3,"{'kind': 'word', 'word': 'sa'}",False,0
11,11,planète,4.549999999999999,0.3,"{'kind': 'word', 'word': 'planète'}",False,0
12,12,dorigine,4.899999999999999,0.3,"{'kind': 'word', 'word': 'dorigine'}",False,0
13,13,était,5.249999999999998,0.3,"{'kind': 'word', 'word': 'était'}",False,0
14,14,à,5.599999999999999,0.3,"{'kind': 'word', 'word': 'à'}",False,0
15,15,peine,5.949999999999998,0.3,"{'kind': 'word', 'word': 'peine'}",False,0
16,16,plus,6.299999999999998,0.3,"{'kind': 'word', 'word': 'plus'}",False,0
17,17,grande,6.649999999999998,0.3,"{'kind': 'word', 'word': 'grande'}",False,0
18,18,quune,6.999999999999997,0.3,"{'kind': 'word', 'word': 'quune'}",False,0
19,19,maison,7.349999999999998,0.3,"{'kind': 'word', 'word': 'maison'}",False,0
20,20,Ça,7.699999999999997,0.3,"{'kind': 'word', 'word': 'Ça'}",True,1
21,21,ne,8.049999999999997,0.3,"{'kind': 'word', 'word': 'ne'}",False,1
22,22,pouvait,8.399999999999997,0.3,"{'kind': 'word', 'word': 'pouvait'}",False,1
23,23,pas,8.749999999999996,0.3,"{'kind': 'word', 'word': 'pas'}",False,1
24,24,métonner,9.099999999999996,0.3,"{'kind': 'word', 'word': 'métonner'}",False,1
25,25,beaucoup,9.449999999999996,0.3,"{'kind': 'word', 'word': 'beaucoup'}",False,1
26,26,Je,9.799999999999995,0.3,"{'kind': 'word', 'word': 'Je'}",True,2
27,27,savais,10.149999999999997,0.3,"{'kind': 'word', 'word': 'savais'}",False,2
28,28,bien,10.499999999999996,0.3,"{'kind': 'word', 'word': 'bien'}",False,2
29,29,quen,10.849999999999996,0.3,"{'kind': 'word', 'word': 'quen'}",False,2
30,30,dehors,11.199999999999996,0.3,"{'kind': 'word', 'word': 'dehors'}",False,2
31,31,des,11.549999999999995,0.3,"{'kind': 'word', 'word': 'des'}",False,2
32,32,grosses,11.899999999999997,0.3,"{'kind': 'word', 'word': 'grosses'}",False,2
33,33,planètes,12.249999999999996,0.3,"{'kind': 'word', 'word': 'planètes'}",False,2
34,34,comme,12.599999999999994,0.3,"{'kind': 'word', 'word': 'comme'}",False,2
35,35,la,12.949999999999994,0.3,"{'kind': 'word', 'word': 'la'}",False,2
36,36,terre,13.299999999999994,0.3,"{'kind': 'word', 'word': 'terre'}",False,2
37,37,jupiter,13.649999999999997,0.3,"{'kind': 'word', 'word': 'jupiter'}",False,2
38,38,mars,13.999999999999996,0.3,"{'kind': 'word', 'word': 'mars'}",False,2
39,39,vénus,14.349999999999994,0.3,"{'kind': 'word', 'word': 'vénus'}",False,2
40,40,auxquelles,14.699999999999994,0.3,"{'kind': 'word', 'word': 'auxquelles'}",False,2
41,41,on,15.049999999999994,0.3,"{'kind': 'word', 'word': 'on'}",False,2
42,42,a,15.399999999999991,0.3,"{'kind': 'word', 'word': 'a'}",False,2
43,43,donné,15.749999999999991,0.3,"{'kind': 'word', 'word': 'donné'}",False,2
44,44,des,16.099999999999994,0.3,"{'kind': 'word', 'word': 'des'}",False,2
45,45,noms,16.449999999999996,0.3,"{'kind': 'word', 'word': 'noms'}",False,2
46,46,il,16.799999999999994,0.3,"{'kind': 'word', 'word': 'il'}",False,2
47,47,y,17.14999999999999,0.3,"{'kind': 'word', 'word': 'y'}",False,2
48,48,en,17.499999999999993,0.3,"{'kind': 'word', 'word': 'en'}",False,2
49,49,a,17.849999999999994,0.3,"{'kind': 'word', 'word': 'a'}",False,2
50,50,des,18.199999999999992,0.3,"{'kind': 'word', 'word': 'des'}",False,2
51,51,centaines,18.55,0.3,"{'kind': 'word', 'word': 'centaines'}",False,2
52,52,dautres,18.89999999999999,0.3,"{'kind': 'word', 'word': 'dautres'}",False,2
53,53,qui,19.25,0.3,"{'kind': 'word', 'word': 'qui'}",False,2
