,Unnamed: 0,word,onset,duration,trial_type,is_first_word,sequence_id
0,0,La,0.7,0.3,"{'kind': 'word', 'word': 'La'}",True,0
1,1,sixième,1.0499999999999998,0.3,"{'kind': 'word', 'word': 'sixième'}",False,0
2,2,planète,1.3999999999999997,0.3,"{'kind': 'word', 'word': 'planète'}",False,0
3,3,était,1.7499999999999996,0.3,"{'kind': 'word', 'word': 'était'}",False,0
4,4,une,2.1,0.3,"{'kind': 'word', 'word': 'une'}",False,0
5,5,planète,2.45,0.3,"{'kind': 'word', 'word': 'planète'}",False,0
6,6,dix,2.799999999999999,0.3,"{'kind': 'word', 'word': 'dix'}",False,0
7,7,fois,3.1499999999999995,0.3,"{'kind': 'word', 'word': 'fois'}",False,0
8,8,plus,3.499999999999999,0.3,"{'kind': 'word', 'word': 'plus'}",False,0
9,9,vaste,3.849999999999999,0.3,"{'kind': 'word', 'word': 'vaste'}",False,0
10,10,Elle,4.199999999999998,0.3,"{'kind': 'word', 'word': 'Elle'}",True,1
11,11,était,4.549999999999999,0.3,"{'kind': 'word', 'word': 'était'}",False,1
12,12,habitée,4.899999999999999,0.3,"{'kind': 'word', 'word': 'habitée'}",False,1
13,13,par,5.249999999999998,0.3,"{'kind': 'word', 'word': 'par'}",False,1
14,14,un,5.599999999999999,0.3,"{'kind': 'word', 'word': 'un'}",False,1
15,15,vieux,5.949999999999998,0.3,"{'kind': 'word', 'word': 'vieux'}",False,1
16,16,monsieur,6.299999999999998,0.3,"{'kind': 'word', 'word': 'monsieur'}",False,1
17,17,qui,6.649999999999998,0.3,"{'kind': 'word', 'word': 'qui'}",False,1
18,18,écrivait,6.999999999999997,0.3,"{'kind': 'word', 'word': 'écrivait'}",False,1
19,19,dénormes,7.349999999999998,0.3,"{'kind': 'word', 'word': 'dénormes'}",False,1
20,20,livres,7.699999999999997,0.3,"{'kind': 'word', 'word': 'livres'}",False,1
21,21,«tiens,8.049999999999997,0.3,"{'kind': 'word', 'word': '«tiens'}",False,1
22,22,Voilà,8.399999999999997,0.3,"{'kind': 'word', 'word': 'Voilà'}",True,2
23,23,un,8.749999999999996,0.3,"{'kind': 'word', 'word': 'un'}",False,2
24,24,explorateur»,9.099999999999996,0.3,"{'kind': 'word', 'word': 'explorateur»'}",False,2
25,25,Sécriatil,9.449999999999996,0.3,"{'kind': 'word', 'word': 'Sécriatil'}",True,3
26,26,quand,9.799999999999995,0.3,"{'kind': 'word', 'word': 'quand'}",False,3
27,27,il,10.149999999999997,0.3,"{'kind': 'word', 'word': 'il'}",False,3
28,28,aperçut,10.499999999999996,0.3,"{'kind': 'word', 'word': 'aperçut'}",False,3
29,29,le,10.849999999999996,0.3,"{'kind': 'word', 'word': 'le'}",False,3
30,30,petit,11.199999999999996,0.3,"{'kind': 'word', 'word': 'petit'}",False,3
31,31,prince,11.549999999999995,0.3,"{'kind': 'word', 'word': 'prince'}",False,3
32,32,Le,11.899999999999997,0.3,"{'kind': 'word', 'word': 'Le'}",True,4
33,33,petit,12.249999999999996,0.3,"{'kind': 'word', 'word': 'petit'}",False,4
34,34,prince,12.599999999999994,0.3,"{'kind': 'word', 'word': 'prince'}",False,4
35,35,sassit,12.949999999999994,0.3,"{'kind': 'word', 'word': 'sassit'}",False,4
36,36,sur,13.299999999999994,0.3,"{'kind': 'word', 'word': 'sur'}",False,4
37,37,la,13.649999999999997,0.3,"{'kind': 'word', 'word': 'la'}",False,4
38,38,table,13.999999999999996,0.3,"{'kind': 'word', 'word': 'table'}",False,4
39,39,et,14.349999999999994,0.3,"{'kind': 'word', 'word': 'et'}",False,4
40,40,souffla,14.699999999999994,0.3,"{'kind': 'word', 'word': 'souffla'}",False,4
41,41,un,15.049999999999994,0.3,"{'kind': 'word', 'word': 'un'}",False,4
42,42,peu,15.399999999999991,0.3,"{'kind': 'word', 'word': 'peu'}",False,4
43,43,Il,15.749999999999991,0.3,"{'kind': 'word', 'word': 'Il'}",True,5
44,44,avait,16.099999999999994,0.3,"{'kind': 'word', 'word': 'avait'}",False,5
45,45,déjà,16.449999999999996,0.3,"{'kind': 'word', 'word': 'déjà'}",False,5
46,46,tant,16.799999999999994,0.3,"{'kind': 'word', 'word': 'tant'}",False,5
47,47,voyagé,17.14999999999999,0.3,"{'kind': 'word', 'word': 'voyagé'}",False,5
48,48,«doù,17.499999999999993,0.3,"{'kind': 'word', 'word': '«doù'}",False,5
49,49,vienstu,17.849999999999994,0.3,"{'kind': 'word', 'word': 'vienstu'}",False,5
50,50,Lui,18.199999999999992,0.3,"{'kind': 'word', 'word': 'Lui'}",True,6
51,51,dit,18.55,0.3,"{'kind': 'word', 'word': 'dit'}",False,6
52,52,le,18.89999999999999,0.3,"{'kind': 'word', 'word': 'le'}",False,6
53,53,vieux,19.25,0.3,"{'kind': 'word', 'word': 'vieux'}",False,6
54,54,monsieur,19.59999999999999,0.3,"{'kind': 'word', 'word': 'monsieur'}",False,6
55,55,Quel,19.949999999999992,0.3,"{'kind': 'word', 'word': 'Quel'}",True,7
56,56,est,20.3,0.3,"{'kind': 'word', 'word': 'est'}",False,7
57,57,ce,20.64999999999999,0.3,"{'kind': 'word', 'word': 'ce'}",False,7
58,58,gros,21.0,0.3,"{'kind': 'word', 'word': 'gros'}",False,7
59,59,livre,21.34999999999999,0.3,"{'kind': 'word', 'word': 'livre'}",False,7
60,60,Dit,21.699999999999992,0.3,"{'kind': 'word', 'word': 'Dit'}",True,8
61,61,le,22.04999999999999,0.3,"{'kind': 'word', 'word': 'le'}",False,8
62,62,petit,22.39999999999999,0.3,"{'kind': 'word', 'word': 'petit'}",False,8
63,63,prince,22.74999999999999,0.3,"{'kind': 'word', 'word': 'prince'}",False,8
64,64,Que,23.09999999999999,0.3,"{'kind': 'word', 'word': 'Que'}",True,9
65,65,faitesvous,23.449999999999992,0.3,"{'kind': 'word', 'word': 'faitesvous'}",False,9
66,66,ici,23.79999999999999,0.3,"{'kind': 'word', 'word': 'ici'}",False,9
67,67,Je,24.14999999999999,0.3,"{'kind': 'word', 'word': 'Je'}",True,10
68,68,suis,24.49999999999999,0.3,"{'kind': 'word', 'word': 'suis'}",False,10
69,69,géographe,24.84999999999999,0.3,"{'kind': 'word', 'word': 'géographe'}",False,10
70,70,dit,25.19999999999999,0.3,"{'kind': 'word', 'word': 'dit'}",False,10
71,71,le,25.54999999999999,0.3,"{'kind': 'word', 'word': 'le'}",False,10
72,72,vieux,25.899999999999988,0.3,"{'kind': 'word', 'word': 'vieux'}",False,10
73,73,monsieur,26.24999999999999,0.3,"{'kind': 'word', 'word': 'monsieur'}",False,10
74,74,Questce,26.59999999999999,0.3,"{'kind': 'word', 'word': 'Questce'}",True,11
75,75,quun,26.94999999999999,0.3,"{'kind': 'word', 'word': 'quun'}",False,11
76,76,géographe,27.29999999999999,0.3,"{'kind': 'word', 'word': 'géographe'}",False,11
77,77,Cest,27.649999999999988,0.3,"{'kind': 'word', 'word': 'Cest'}",True,12
78,78,un,27.99999999999999,0.3,"{'kind': 'word', 'word': 'un'}",False,12
79,79,savant,28.349999999999987,0.3,"{'kind': 'word', 'word': 'savant'}",False,12
80,80,qui,28.69999999999999,0.3,"{'kind': 'word', 'word': 'qui'}",False,12
81,81,connaît,29.04999999999999,0.3,"{'kind': 'word', 'word': 'connaît'}",False,12
82,82,où,29.399999999999988,0.3,"{'kind': 'word', 'word': 'où'}",False,12
83,83,se,29.74999999999999,0.3,"{'kind': 'word', 'word': 'se'}",False,12
84,84,trouvent,30.099999999999987,0.3,"{'kind': 'word', 'word': 'trouvent'}",False,12
85,85,les,30.44999999999999,0.3,"{'kind': 'word', 'word': 'les'}",False,12
86,86,mers,30.799999999999983,0.3,"{'kind': 'word', 'word': 'mers'}",False,12
87,87,les,31.149999999999988,0.3,"{'kind': 'word', 'word': 'les'}",False,12
88,88,fleuves,31.49999999999999,0.3,"{'kind': 'word', 'word': 'fleuves'}",False,12
89,89,les,31.849999999999987,0.3,"{'kind': 'word', 'word': 'les'}",False,12
90,90,villes,32.19999999999999,0.3,"{'kind': 'word', 'word': 'villes'}",False,12
91,91,les,32.54999999999999,0.3,"{'kind': 'word', 'word': 'les'}",False,12
92,92,montagnes,32.89999999999999,0.3,"{'kind': 'word', 'word': 'montagnes'}",False,12
93,93,et,33.24999999999999,0.3,"{'kind': 'word', 'word': 'et'}",False,12
94,94,les,33.59999999999999,0.3,"{'kind': 'word', 'word': 'les'}",False,12
95,95,déserts,33.94999999999999,0.3,"{'kind': 'word', 'word': 'déserts'}",False,12
96,96,Ça,34.29999999999999,0.3,"{'kind': 'word', 'word': 'Ça'}",True,13
97,97,cest,34.64999999999999,0.3,"{'kind': 'word', 'word': 'cest'}",False,13
98,98,bien,34.99999999999999,0.3,"{'kind': 'word', 'word': 'bien'}",False,13
99,99,intéressant,35.34999999999999,0.3,"{'kind': 'word', 'word': 'intéressant'}",False,13
100,100,dit,35.69999999999999,0.3,"{'kind': 'word', 'word': 'dit'}",False,13
101,101,le,36.04999999999999,0.3,"{'kind': 'word', 'word': 'le'}",False,13
102,102,petit,36.39999999999999,0.3,"{'kind': 'word', 'word': 'petit'}",False,13
103,103,prince,36.74999999999999,0.3,"{'kind': 'word', 'word': 'prince'}",False,13
104,104,Ça,37.09999999999999,0.3,"{'kind': 'word', 'word': 'Ça'}",True,14
105,105,cest,37.44999999999999,0.3,"{'kind': 'word', 'word': 'cest'}",False,14
106,106,enfin,37.79999999999999,0.3,"{'kind': 'word', 'word': 'enfin'}",False,14
