,Unnamed: 0,word,onset,duration,trial_type,is_first_word,sequence_id
0,0,Le,0.7,0.3,"{'kind': 'word', 'word': 'Le'}",True,0
1,1,cinquième,1.0499999999999998,0.3,"{'kind': 'word', 'word': 'cinquième'}",False,0
2,2,jour,1.3999999999999997,0.3,"{'kind': 'word', 'word': 'jour'}",False,0
3,3,toujours,1.7499999999999996,0.3,"{'kind': 'word', 'word': 'toujours'}",False,0
4,4,grâce,2.1,0.3,"{'kind': 'word', 'word': 'grâce'}",False,0
5,5,au,2.45,0.3,"{'kind': 'word', 'word': 'au'}",False,0
6,6,mouton,2.799999999999999,0.3,"{'kind': 'word', 'word': 'mouton'}",False,0
7,7,ce,3.1499999999999995,0.3,"{'kind': 'word', 'word': 'ce'}",False,0
8,8,secret,3.499999999999999,0.3,"{'kind': 'word', 'word': 'secret'}",False,0
9,9,de,3.849999999999999,0.3,"{'kind': 'word', 'word': 'de'}",False,0
10,10,la,4.199999999999998,0.3,"{'kind': 'word', 'word': 'la'}",False,0
11,11,vie,4.549999999999999,0.3,"{'kind': 'word', 'word': 'vie'}",False,0
12,12,du,4.899999999999999,0.3,"{'kind': 'word', 'word': 'du'}",False,0
13,13,petit,5.249999999999998,0.3,"{'kind': 'word', 'word': 'petit'}",False,0
14,14,prince,5.599999999999999,0.3,"{'kind': 'word', 'word': 'prince'}",False,0
15,15,me,5.949999999999998,0.3,"{'kind': 'word', 'word': 'me'}",False,0
16,16,fut,6.299999999999998,0.3,"{'kind': 'word', 'word': 'fut'}",False,0
17,17,révélé,6.649999999999998,0.3,"{'kind': 'word', 'word': 'révélé'}",False,0
18,18,Il,6.999999999999997,0.3,"{'kind': 'word', 'word': 'Il'}",True,1
19,19,me,7.349999999999998,0.3,"{'kind': 'word', 'word': 'me'}",False,1
20,20,demanda,7.699999999999997,0.3,"{'kind': 'word', 'word': 'demanda'}",False,1
21,21,avec,8.049999999999997,0.3,"{'kind': 'word', 'word': 'avec'}",False,1
22,22,brusquerie,8.399999999999997,0.3,"{'kind': 'word', 'word': 'brusquerie'}",False,1
23,23,sans,8.749999999999996,0.3,"{'kind': 'word', 'word': 'sans'}",False,1
24,24,préambule,9.099999999999996,0.3,"{'kind': 'word', 'word': 'préambule'}",False,1
25,25,comme,9.449999999999996,0.3,"{'kind': 'word', 'word': 'comme'}",False,1
26,26,le,9.799999999999995,0.3,"{'kind': 'word', 'word': 'le'}",False,1
27,27,fruit,10.149999999999997,0.3,"{'kind': 'word', 'word': 'fruit'}",False,1
28,28,dun,10.499999999999996,0.3,"{'kind': 'word', 'word': 'dun'}",False,1
29,29,problème,10.849999999999996,0.3,"{'kind': 'word', 'word': 'problème'}",False,1
30,30,longtemps,11.199999999999996,0.3,"{'kind': 'word', 'word': 'longtemps'}",False,1
31,31,médité,11.549999999999995,0.3,"{'kind': 'word', 'word': 'médité'}",False,1
32,32,en,11.899999999999997,0.3,"{'kind': 'word', 'word': 'en'}",False,1
33,33,silence,12.249999999999996,0.3,"{'kind': 'word', 'word': 'silence'}",False,1
34,34,un,12.599999999999994,0.3,"{'kind': 'word', 'word': 'un'}",False,1
35,35,mouton,12.949999999999994,0.3,"{'kind': 'word', 'word': 'mouton'}",False,1
36,36,sil,13.299999999999994,0.3,"{'kind': 'word', 'word': 'sil'}",False,1
37,37,mange,13.649999999999997,0.3,"{'kind': 'word', 'word': 'mange'}",False,1
38,38,les,13.999999999999996,0.3,"{'kind': 'word', 'word': 'les'}",False,1
39,39,arbustes,14.349999999999994,0.3,"{'kind': 'word', 'word': 'arbustes'}",False,1
40,40,il,14.699999999999994,0.3,"{'kind': 'word', 'word': 'il'}",False,1
41,41,mange,15.049999999999994,0.3,"{'kind': 'word', 'word': 'mange'}",False,1
42,42,aussi,15.399999999999991,0.3,"{'kind': 'word', 'word': 'aussi'}",False,1
43,43,les,15.749999999999991,0.3,"{'kind': 'word', 'word': 'les'}",False,1
44,44,fleurs,16.099999999999994,0.3,"{'kind': 'word', 'word': 'fleurs'}",False,1
45,45,un,16.449999999999996,0.3,"{'kind': 'word', 'word': 'un'}",False,1
46,46,mouton,16.799999999999994,0.3,"{'kind': 'word', 'word': 'mouton'}",False,1
47,47,mange,17.14999999999999,0.3,"{'kind': 'word', 'word': 'mange'}",False,1
48,48,tout,17.499999999999993,0.3,"{'kind': 'word', 'word': 'tout'}",False,1
49,49,ce,17.849999999999994,0.3,"{'kind': 'word', 'word': 'ce'}",False,1
50,50,quil,18.199999999999992,0.3,"{'kind': 'word', 'word': 'quil'}",False,1
51,51,rencontre,18.55,0.3,"{'kind': 'word', 'word': 'rencontre'}",False,1
52,52,même,18.89999999999999,0.3,"{'kind': 'word', 'word': 'même'}",False,1
53,53,les,19.25,0.3,"{'kind': 'word', 'word': 'les'}",False,1
54,54,fleurs,19.59999999999999,0.3,"{'kind': 'word', 'word': 'fleurs'}",False,1
55,55,qui,19.949999999999992,0.3,"{'kind': 'word', 'word': 'qui'}",False,1
56,56,ont,20.3,0.3,"{'kind': 'word', 'word': 'ont'}",False,1
57,57,des,20.64999999999999,0.3,"{'kind': 'word', 'word': 'des'}",False,1
58,58,épines,21.0,0.3,"{'kind': 'word', 'word': 'épines'}",False,1
59,59,oui,21.34999999999999,0.3,"{'kind': 'word', 'word': 'oui'}",False,1
60,60,Même,21.699999999999992,0.3,"{'kind': 'word', 'word': 'Même'}",True,2
61,61,les,22.04999999999999,0.3,"{'kind': 'word', 'word': 'les'}",False,2
62,62,fleurs,22.39999999999999,0.3,"{'kind': 'word', 'word': 'fleurs'}",False,2
63,63,qui,22.74999999999999,0.3,"{'kind': 'word', 'word': 'qui'}",False,2
64,64,ont,23.09999999999999,0.3,"{'kind': 'word', 'word': 'ont'}",False,2
65,65,des,23.449999999999992,0.3,"{'kind': 'word', 'word': 'des'}",False,2
66,66,épines,23.79999999999999,0.3,"{'kind': 'word', 'word': 'épines'}",False,2
67,67,alors,24.14999999999999,0.3,"{'kind': 'word', 'word': 'alors'}",False,2
68,68,les,24.49999999999999,0.3,"{'kind': 'word', 'word': 'les'}",False,2
69,69,épines,24.84999999999999,0.3,"{'kind': 'word', 'word': 'épines'}",False,2
70,70,à,25.19999999999999,0.3,"{'kind': 'word', 'word': 'à'}",False,2
71,71,quoi,25.54999999999999,0.3,"{'kind': 'word', 'word': 'quoi'}",False,2
72,72,serventelles,25.899999999999988,0.3,"{'kind': 'word', 'word': 'serventelles'}",False,2
73,73,Je,26.24999999999999,0.3,"{'kind': 'word', 'word': 'Je'}",True,3
74,74,ne,26.59999999999999,0.3,"{'kind': 'word', 'word': 'ne'}",False,3
75,75,le,26.94999999999999,0.3,"{'kind': 'word', 'word': 'le'}",False,3
76,76,savais,27.29999999999999,0.3,"{'kind': 'word', 'word': 'savais'}",False,3
77,77,pas,27.649999999999988,0.3,"{'kind': 'word', 'word': 'pas'}",False,3
78,78,Jétais,27.99999999999999,0.3,"{'kind': 'word', 'word': 'Jétais'}",True,4
79,79,alors,28.349999999999987,0.3,"{'kind': 'word', 'word': 'alors'}",False,4
80,80,très,28.69999999999999,0.3,"{'kind': 'word', 'word': 'très'}",False,4
81,81,occupé,29.04999999999999,0.3,"{'kind': 'word', 'word': 'occupé'}",False,4
82,82,à,29.399999999999988,0.3,"{'kind': 'word', 'word': 'à'}",False,4
83,83,essayer,29.74999999999999,0.3,"{'kind': 'word', 'word': 'essayer'}",False,4
84,84,de,30.099999999999987,0.3,"{'kind': 'word', 'word': 'de'}",False,4
85,85,dévisser,30.44999999999999,0.3,"{'kind': 'word', 'word': 'dévisser'}",False,4
86,86,un,30.799999999999983,0.3,"{'kind': 'word', 'word': 'un'}",False,4
87,87,boulon,31.149999999999988,0.3,"{'kind': 'word', 'word': 'boulon'}",False,4
88,88,trop,31.49999999999999,0.3,"{'kind': 'word', 'word': 'trop'}",False,4
89,89,serré,31.849999999999987,0.3,"{'kind': 'word', 'word': 'serré'}",False,4
90,90,de,32.19999999999999,0.3,"{'kind': 'word', 'word': 'de'}",False,4
91,91,mon,32.54999999999999,0.3,"{'kind': 'word', 'word': 'mon'}",False,4
92,92,moteur,32.89999999999999,0.3,"{'kind': 'word', 'word': 'moteur'}",False,4
93,93,Jétais,33.24999999999999,0.3,"{'kind': 'word', 'word': 'Jétais'}",True,5
94,94,très,33.59999999999999,0.3,"{'kind': 'word', 'word': 'très'}",False,5
95,95,soucieux,33.94999999999999,0.3,"{'kind': 'word', 'word': 'soucieux'}",False,5
96,96,car,34.29999999999999,0.3,"{'kind': 'word', 'word': 'car'}",False,5
97,97,ma,34.64999999999999,0.3,"{'kind': 'word', 'word': 'ma'}",False,5
98,98,panne,34.99999999999999,0.3,"{'kind': 'word', 'word': 'panne'}",False,5
99,99,commençait,35.34999999999999,0.3,"{'kind': 'word', 'word': 'commençait'}",False,5
